"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in","pct_out"
"AL034417.3",11.51347329532,0.411164005489934,0.305459003388198,0.0119656460120921,0.0290218321938731,"Significant",4.89038785834739,1.89235515941035
"ERRFI1",182.883731332567,0.0633749769698738,0.115899527194227,0.313195235678013,0.420537202142706,"Not significant",47.8920741989882,26.8540738201348
"AL034417.2",56.1497419046809,0.509975194341564,0.16925554599407,0.000978527153553567,0.00315764605860485,"Significant",22.7655986509275,8.38075648497315
"SLC45A1",105.896295789555,0.723374325211411,0.118787984648802,9.47887962952002e-11,8.69083409990325e-10,"Significant",41.6526138279933,14.7297451719803
"RERE",3637.62479661949,-0.400116518158002,0.0730578870428954,2.05662138659666e-08,1.44201715755194e-07,"Significant",98.1450252951096,94.4897725974174
"RERE-AS1",29.5140318037803,0.229074239159423,0.366862378632135,0.431463877022949,0.531284513611117,"Not significant",13.6593591905565,6.09530339389784
"ENO1",303.05725040594,-0.47554912218444,0.15956128479943,0.00142442138087696,0.00442229751710604,"Significant",61.0455311973018,45.3091075305679
"ENO1-AS1",3.87728346032015,0.230515716478733,0.459961118373341,0.591847906206389,0.667519748470605,"Not significant",2.02360876897133,0.893612158610444
"CA6",3.75828173072491,-0.526473142402928,0.526933524911733,0.188318590489309,0.286452892837211,"Not significant",1.01180438448567,0.932464861158725
"SLC2A7",7.2022003316807,0.378068884461878,0.640291081806052,2.20004412778579e-10,1.93882892400145e-09,"Significant",0.843170320404722,0.315392526568392
"SLC2A5",79.6535748121709,-4.18901382798451,0.511275172454205,1.57954575215467e-17,2.64454986408685e-16,"Significant",5.73355817875211,12.9676608387613
"GPR157",17.9844997867467,-0.473438680646404,0.349272837380048,0.0138946162561669,0.0329608418373235,"Significant",3.87858347386172,3.16078162495715
"MIR34AHG",178.435329479677,-0.534543235368184,0.172075041191392,0.0014924153421899,0.00461288935904379,"Significant",30.0168634064081,23.4464632613416
"LNCTAM34A",23.4938601994897,-0.500697904743422,0.288481618389867,0.0187720085358797,0.0426195626368865,"Significant",7.75716694772344,5.63821277568278
"H6PD",191.753810407546,-0.158876100013355,0.107406645783707,0.053190292060081,0.103108636935851,"Not significant",46.7116357504216,31.2215746771798
"SPSB1",121.268549935261,-1.95389257734576,0.250847186182821,3.35294751923024e-16,5.06568443837115e-15,"Significant",15.6829679595278,25.8690435378814
"LINC02606",5.64132563296538,-0.346714124011591,0.401593491991805,0.039547199794885,0.0804049651002139,"Not significant",2.69814502529511,1.57010627356874
"SLC25A33",181.271836366318,-0.665425447582378,0.170430240206832,4.1647373031285e-05,0.000178092484782494,"Significant",37.0994940978078,30.1154153810993
"TMEM201",40.4002005023044,0.290238645803616,0.159929364110876,0.0645007419346419,0.120988858993227,"Not significant",18.212478920742,8.4310364529768
